DOMAIN,STATE,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
HPQF.COM,KR,124,19,19,0,0,0,1,0,0,2,3,1,-32.536,11,2,34.95,34.95,LEGIT
BWT.NET,AO,675,17,17,0,0,0,1,0,0,1,3,0,46.544,21,0,31.08,31.08,LEGIT
OFKQMBYWKXS.COM,IO,664,11,12,0,0,0,1,0,0,1,3,1,48.576,20,0,38.85,38.85,LEGIT
VUHZRNB.COM,AO,675,23,22,0,0,1,0,1,0,1,3,1,-7.304,9,0,12.95,12.95,LEGIT
VUHZRNB.COM,ROK,655,6,6,0,0,1,1,0,0,1,2,0,18.864,24,0,12.95,12.95,LEGIT
XOSOP.COM,MO,685,19,19,1,0,0,0,0,0,1,3,0,24.496,17,2,11.01,11.01,FRAUD
VUHZRNB.COM,LO,398,7,7,0,0,0,0,0,0,1,1,1,22.536,10,0,12.95,12.95,LEGIT
TMA.COM,AO,675,11,11,0,0,1,0,0,0,1,3,0,21.848,15,0,25.9,25.9,LEGIT
VUHZRNB.COM,ROB,450,0,0,0,0,0,0,0,0,1,3,0,45.136,10,2,38.85,38.85,LEGIT
XOSOP.COM,CO,672,17,17,1,0,0,1,0,0,1,3,0,-21.96,20,0,10.36,10.36,LEGIT
TMA.COM,MO,685,12,12,0,0,0,1,1,0,1,3,0,46.864,14,4,12.95,12.95,LEGIT
XOSOP.COM,MO,685,10,10,0,0,1,1,0,0,2,0,1,32.264,9,2,31.08,31.08,LEGIT
VUHZRNB.COM,ROT,420,5,5,0,0,1,1,0,0,1,0,0,-42.904,13,0,38.85,38.85,LEGIT
ZCFZBLCJDEHE.COM,IO,664,12,12,0,0,1,1,0,1,2,3,1,-7.192,6,1,38.85,38.85,LEGIT
EAYROLLTBU.COM,PO,614,8,8,0,0,1,0,0,0,1,2,0,-43.496,8,0,12.95,12.95,LEGIT
NEKSXUK.NET,VO,601,8,8,0,0,1,0,0,0,1,3,0,4.28,6,4,38.85,38.85,LEGIT
KHECYOFHYJPVECCRLTBU.COM,KR,105,19,19,0,0,0,1,1,0,1,3,1,17.36,30,0,38.85,38.85,LEGIT
VUHZRNB.COM,YAO,629,22,22,0,0,0,0,0,0,1,3,1,52.344,20,2,12.95,12.95,LEGIT
VUHZRNB.COM,PO,614,15,15,0,0,1,1,1,0,1,3,0,51.032,27,0,38.85,38.85,LEGIT
RDLURPMAHTKDWUZS.US,MV,369,19,19,0,0,1,1,0,0,1,3,0,-19.72,11,0,11.01,11.01,LEGIT
VUHZRNB.COM,ROK,655,13,13,1,0,0,1,0,0,1,2,0,9.768,6,1,39.96,39.96,LEGIT
XOSOP.COM,ROK,655,20,20,0,0,0,0,0,0,1,0,1,-19.488,16,3,38.85,38.85,LEGIT
XOSOP.COM,ROK,655,8,8,0,0,1,0,1,0,1,2,1,37.928,8,4,38.85,38.85,LEGIT
XOSOP.COM,ROM,430,21,21,0,0,1,1,1,0,1,3,0,18.368,13,0,25.9,25.9,LEGIT
WAJCTHFVP.NET,MO,685,22,22,0,0,1,0,1,0,1,3,1,31.024,8,0,38.85,38.85,LEGIT
XOSOP.COM,KR,111,21,21,0,0,1,0,0,0,1,3,0,18.24,9,2,12.95,12.95,LEGIT
TMA.COM,ROK,655,8,8,0,0,0,1,0,0,1,3,1,36.528,7,3,38.85,38.85,LEGIT
TCN.COM,KR,121,18,18,1,0,1,0,1,0,1,3,0,25.544,8,0,12.95,12.95,LEGIT
MTPX.UFL,MO,685,8,8,0,0,1,1,1,0,1,2,1,19.88,19,0,12.95,12.95,LEGIT
XOSOP.COM,CO,672,18,18,0,0,0,1,1,0,1,2,0,-4.864,14,2,49.95,49.95,LEGIT
GQIY.EOP,NAO,166,16,16,0,0,1,1,0,0,1,3,1,16.632,8,0,38.85,38.85,LEGIT
XZXDQOGHY.NET,ROB,450,10,10,0,0,0,1,1,0,1,3,0,1.104,22,3,12.95,12.95,LEGIT
SOHNC.EDU,ROK,655,9,9,0,0,0,1,0,0,1,0,0,36.008,6,1,38.85,38.85,LEGIT
TMA.COM,TO,625,12,12,0,0,0,1,0,0,1,2,0,-16.656,14,2,11.65,11.65,LEGIT
XOSOP.COM,ROK,655,18,18,0,0,0,0,0,0,1,1,0,-258.12,21,0,10.36,10.36,LEGIT
HKHNAEW.NET,ROT,420,17,17,0,0,0,1,1,0,1,3,1,-13.248,22,0,38.85,38.85,LEGIT
YXAWJOOJ.COM,ROM,430,14,14,0,0,1,0,0,0,2,2,1,28.664,9,9,47.52,47.52,LEGIT
ZBHVOD.COM,MO,685,20,20,0,0,1,0,1,0,1,3,1,-10.736,7,0,38.85,38.85,LEGIT
SHDEE.COM,ROK,655,12,12,0,0,0,1,1,0,1,0,0,19.648,25,0,38.85,38.85,LEGIT
BEUN.ORG,MO,685,23,23,0,0,0,0,0,0,1,3,1,1.352,16,0,10.36,10.36,LEGIT
TMA.COM,MO,685,12,12,0,0,0,1,1,0,1,3,1,-15.832,17,1,12.95,12.95,LEGIT
TMA.COM,IO,664,20,20,0,0,0,0,0,0,1,3,1,11.664,17,0,10.36,10.36,LEGIT
TMA.COM,CO,672,11,11,0,0,0,0,0,0,1,3,0,-34.328,16,0,38.85,38.85,LEGIT
WDATU.COM,KR,107,17,17,0,0,1,0,0,0,1,3,0,21.072,9,9,38.85,38.85,LEGIT
ONWAZOYLR.COM,KR,121,0,0,0,0,1,0,0,0,2,2,1,9.792,12,2,49.95,49.95,LEGIT
TMA.COM,PO,614,10,10,0,0,0,0,0,0,2,3,0,40.304,12,0,12.95,12.95,LEGIT
XOSOP.COM,AO,675,2,3,0,0,0,0,1,0,8,2,0,-138.184,9,0,38.85,38.85,LEGIT
TMA.COM,KR,117,14,14,0,0,1,1,1,0,3,1,0,1.528,12,6,12.95,12.95,LEGIT
CISJDJS.COM,MO,685,12,12,0,0,0,1,0,0,1,2,0,-29.712,23,0,38.85,38.85,LEGIT
HFPE.NET,RONO,362,8,8,0,0,1,1,0,0,1,2,0,-0.888,18,0,38.85,38.85,LEGIT
TMA.COM,VO,601,11,11,0,0,1,1,1,0,5,3,0,-8.272,11,1,12.95,12.95,LEGIT
WAJCTHFVP.NET,MO,685,16,16,0,0,1,1,0,0,1,0,0,7.72,8,3,10.36,10.36,LEGIT
TMA.COM,MO,685,11,11,0,0,0,1,1,0,3,0,0,15.96,7,2,38.85,38.85,LEGIT
XOSOP.COM,LO,398,13,13,0,0,0,0,0,0,1,3,1,-69.584,21,4,12.95,12.95,LEGIT
TMA.COM,KR,105,21,21,0,0,1,1,1,0,1,1,1,-49.512,10,0,38.85,38.85,LEGIT
BWFGHIJ.NET,KR,113,20,20,0,0,1,1,1,0,3,2,0,-83.136,9,0,10.36,10.36,LEGIT
BWT.NET,KR,106,21,21,0,0,0,0,1,0,1,3,1,9.44,12,0,12.95,12.95,LEGIT
QYMGCUN.NET,KO,650,9,9,0,0,0,0,0,0,1,3,0,-7.92,18,0,38.85,38.85,LEGIT
PGSEQQPW.NET,MO,685,7,7,0,0,1,1,1,0,1,3,0,10.576,8,3,49.95,49.95,LEGIT
XOSOP.COM,KR,123,14,14,0,0,1,0,0,0,2,2,1,-8.52,7,0,10.36,10.36,LEGIT
TMA.COM,ROK,655,21,21,0,0,0,1,1,0,1,2,0,-4.648,17,3,12.95,12.95,LEGIT
HSYCOLGEYT.COM,ROB,450,12,12,0,0,0,1,1,0,1600,4,0,-15.48,8,4,0,0,LEGIT
TMA.COM,AO,675,12,12,0,0,1,1,0,0,2,0,1,29.584,9,1,12.95,12.95,LEGIT
BRZWCURTY.NET,ROT,420,9,9,0,0,0,1,0,0,2,2,1,34.416,24,4,49.95,49.95,LEGIT
NEKSXUK.NET,KO,650,15,15,0,0,0,1,1,0,2,3,0,-6.736,18,0,12.95,12.95,LEGIT
XOSOP.COM,VO,600,16,16,0,0,0,0,0,0,2,0,1,13.568,8,4,34.95,34.95,LEGIT
TMA.COM,KR,106,9,9,0,0,1,0,0,0,1,3,0,40.656,16,1,25.9,25.9,LEGIT
TMA.COM,KR,105,0,23,0,0,0,0,0,0,1,3,1,-14.704,16,0,12.95,12.95,LEGIT
BWT.NET,AO,675,19,19,0,0,0,1,1,0,1,2,1,-44.792,19,0,38.85,38.85,LEGIT
XOSOP.COM,OO,644,11,11,1,0,0,0,0,0,1,3,1,18.48,15,0,12.95,12.95,LEGIT
TXHMXWMCQ.NET,ROK,655,12,12,0,0,0,1,1,0,1,2,1,-30.296,24,1,49.95,49.95,LEGIT
XOSOP.COM,AR,649,16,16,0,0,1,1,1,0,1,1,0,31.192,9,9,12.95,12.95,LEGIT
PKMOXTNTFJG.COM,CR,428,10,10,0,0,1,0,1,0,2,3,0,23.904,6,4,10.36,10.36,LEGIT
TMA.COM,SK,355,16,16,0,0,1,1,1,0,2,3,1,16.952,8,0,49.95,49.95,LEGIT
QPOEUKVZ.COM,SO,693,21,21,0,0,1,1,1,0,1,3,0,5.368,9,9,12.95,12.95,LEGIT
VUHZRNB.COM,MO,685,12,12,0,0,1,0,0,0,1,3,0,41.624,8,0,12.95,12.95,LEGIT
TMA.COM,KR,109,15,15,0,0,0,0,0,0,1,2,1,-16.328,14,0,11.01,11.01,LEGIT
XYHZPOMGA.NET,MO,685,17,17,0,0,1,1,1,0,1,3,0,4.856,8,2,38.85,38.85,LEGIT
EBGSMQJLI.COM,SK,356,16,16,0,0,1,0,0,0,1,3,0,43.536,8,0,12.95,12.95,LEGIT
JNPRFXH.COM,PO,614,7,7,0,0,0,1,0,0,1,3,0,21.368,17,0,38.85,38.85,LEGIT
VUHZRNB.COM,SK,356,17,17,0,0,0,1,0,0,1,0,0,9.64,7,0,38.85,38.85,LEGIT
VUHZRNB.COM,MO,685,10,10,1,0,0,0,0,0,1,2,0,7.144,22,0,49.95,49.95,LEGIT
XOSOP.COM,PO,614,12,12,0,0,0,1,1,0,1,3,0,33.464,21,2,38.85,38.85,LEGIT
VUHZRNB.COM,SK,355,12,12,0,0,1,1,1,0,1,3,0,-23.664,7,0,10.36,10.36,LEGIT
IUYDPETWUIV.NET,VO,600,21,21,1,0,1,0,0,0,1,3,0,42.528,20,0,12.95,12.95,LEGIT
VUHZRNB.COM,AK,656,23,23,1,0,0,1,1,0,1,3,1,48.472,26,0,12.95,12.95,LEGIT
TMA.COM,OO,644,18,18,0,0,0,1,1,0,1,2,0,-19.288,6,3,12.95,12.95,LEGIT
XZXDQOGHY.NET,LM,128,17,17,0,0,1,1,1,0,1,2,1,-10.872,9,9,38.85,38.85,LEGIT
TMA.COM,MO,685,12,12,0,0,1,0,0,0,2,3,0,40.656,8,2,12.95,12.95,LEGIT
XOSOP.COM,KR,123,18,18,0,0,0,1,0,0,1,2,0,30.224,7,2,31.08,31.08,LEGIT
XOSOP.COM,CO,672,17,17,0,0,1,1,1,0,1,3,0,22.96,19,3,10.36,10.36,LEGIT
MPW.COM,MO,685,7,7,0,0,1,1,1,0,1,3,1,2.824,14,0,12.95,12.95,LEGIT
MQLUMXO.COM,SO,693,13,13,0,0,0,1,0,0,1,3,1,14.856,10,4,38.85,38.85,LEGIT
YXAWJOOJ.COM,CR,428,20,20,0,0,1,1,0,0,1,3,1,-35.392,8,0,12.95,12.95,LEGIT
TMA.COM,OO,644,10,10,0,0,1,0,0,0,1,2,0,23.888,16,0,38.85,38.85,LEGIT
HVQJDXBHR.COM,KR,118,19,19,0,0,1,0,0,0,1,3,0,-15.368,11,0,38.85,38.85,LEGIT
TMA.COM,MV,369,11,11,0,0,0,0,0,0,1,3,0,32.736,21,4,38.85,38.85,LEGIT
YROSZMG.COM,TO,625,13,13,0,0,0,1,1,0,2,3,0,15.416,10,0,12.95,12.95,LEGIT
TMA.COM,NO,630,21,21,0,0,1,1,1,0,1,1,0,-16.36,8,0,38.85,38.85,LEGIT
BRZWCURTY.NET,KR,114,12,12,0,0,1,1,1,0,1,3,0,25,9,4,12.95,12.95,LEGIT
UGGLH.COM,YO,151,16,16,0,0,1,1,0,0,4,3,1,14.496,22,0,12.95,12.95,LEGIT
NEKSXUK.NET,PO,614,16,16,0,0,1,1,0,0,2,3,0,11.008,9,0,12.95,12.95,LEGIT
XOSOP.COM,KR,110,18,18,1,0,1,0,0,0,1,3,0,48.592,8,0,38.85,38.85,LEGIT
TCN.COM,MV,369,14,14,0,0,0,0,0,0,2,1,1,13.168,7,1,49.95,49.95,LEGIT
NEKSXUK.NET,SK,355,23,23,0,0,1,0,0,0,1,3,0,47.232,9,0,12.95,12.95,LEGIT
NAHPRXE.COM,TR,667,14,14,0,0,0,1,1,0,1,3,0,41.104,18,0,49.95,49.95,LEGIT
TMA.COM,NO,630,15,15,0,0,0,1,1,0,1,3,1,-28.68,18,0,12.95,12.95,LEGIT
MTUITMV.EDU,KR,122,19,19,1,0,0,0,0,0,1,3,1,46.84,17,0,12.95,12.95,LEGIT
QYQNOOYZVEJQP.COM,BO,308,5,5,0,0,0,1,1,0,2,2,1,-19.248,20,0,38.85,38.85,LEGIT
YVCMXTA.ORG,EAO,648,13,13,0,0,1,0,1,0,1,2,1,38.744,20,0,25.9,25.9,LEGIT
PGSEQQPW.NET,NAO,166,12,12,0,0,1,1,0,0,1,0,0,-61.752,8,0,49.95,49.95,LEGIT
TMA.COM,AR,649,9,9,0,1,0,0,0,0,2,2,0,-33.168,12,0,25.9,25.9,LEGIT
UZMOQTOO.COM,KR,123,19,19,0,0,0,1,1,0,1,3,0,1.592,18,0,10.36,10.36,LEGIT
NEKSXUK.NET,KK,680,19,19,0,0,1,0,0,0,2,3,0,-6.64,26,0,12.95,12.95,LEGIT
MRDEUZ.COM,SO,693,20,20,0,0,0,0,0,0,1,3,1,48.4,20,1,31.08,31.08,LEGIT
BB.COM,BO,308,9,9,1,0,1,0,1,0,2,3,1,28.512,9,0,38.85,38.85,LEGIT
OHBKVRH.COM,CO,672,21,21,0,0,0,0,0,0,1,3,1,-28.712,8,2,38.85,38.85,LEGIT
PKMOXTNTFJG.COM,CR,428,4,4,0,0,1,0,0,0,1,2,1,47.032,8,1,12.95,12.95,LEGIT
BRZWCURTY.NET,KR,101,17,17,0,0,0,1,1,0,1,2,1,-0.632,21,0,12.95,12.95,LEGIT
JKDEZZNCS.COM,BO,308,9,9,0,0,1,1,1,0,1,3,0,-12.432,9,2,10.36,10.36,LEGIT
ACYTF.COM,KR,105,16,16,0,0,1,1,0,0,3,0,0,23.512,8,2,12.95,12.95,LEGIT
ZXVYYG.EDU,KR,101,10,10,0,0,0,0,0,0,1,3,0,41.784,8,0,38.85,38.85,LEGIT
NEKSXUK.NET,MV,369,18,18,1,0,1,1,1,0,1,1,0,11.84,22,0,12.95,12.95,FRAUD
TMA.COM,KR,112,12,12,0,0,1,1,1,0,1,3,1,8.408,14,6,10.36,10.36,LEGIT
XOSOP.COM,KR,103,2,2,0,0,1,1,0,0,1,3,0,30.608,9,1,38.85,38.85,LEGIT
TCN.COM,KO,650,12,12,0,0,1,1,1,1,2,2,0,9.792,8,0,12.95,12.95,LEGIT
TMA.COM,KR,110,15,15,0,0,0,1,1,0,1,2,1,-59.072,6,0,38.85,38.85,LEGIT
TMA.COM,UBAO,669,16,16,0,0,1,0,0,0,2,2,0,-13.304,6,0,38.85,38.85,LEGIT
VUHZRNB.COM,NO,630,18,18,0,0,0,1,1,0,1,2,0,31.696,20,0,12.95,12.95,LEGIT
TMA.COM,KR,123,17,17,0,0,1,1,0,0,3,3,0,-14.312,10,10,12.95,12.95,LEGIT
XOSOP.COM,ROK,655,20,20,1,0,1,1,0,0,1,2,0,19.952,6,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,116,19,19,0,0,1,0,0,0,1,3,1,18.216,9,0,38.85,38.85,LEGIT
VUHZRNB.COM,CR,428,17,17,0,0,0,1,0,0,1,2,1,18.616,8,0,38.85,38.85,LEGIT
TMA.COM,KAO,688,13,13,0,0,0,0,1,0,1,2,0,-41.856,17,0,12.95,12.95,LEGIT
TMA.COM,LM,128,16,16,0,0,1,0,0,0,1,2,0,-11.224,9,9,10.36,10.36,LEGIT
XOSOP.COM,KR,102,12,12,0,0,1,1,0,0,2,3,1,-1.432,8,0,39.96,39.96,LEGIT
NEKSXUK.NET,LM,128,17,17,0,0,0,1,1,0,1,2,0,39.32,26,0,12.95,12.95,LEGIT
XOSOP.COM,PO,614,11,11,0,0,0,1,1,0,1,2,0,21.072,24,0,12.95,12.95,LEGIT
YBNLWWGVERFJPEQW.COM,CO,672,15,15,0,0,1,1,1,0,1,3,0,4.496,13,0,10.36,10.36,LEGIT
BRZWCURTY.NET,KR,117,1,1,1,0,1,1,1,0,1,3,0,25.2,7,4,38.85,38.85,LEGIT
OBZCDHU.NET,EAO,648,12,12,0,0,1,0,0,0,2,2,1,11.408,7,0,12.95,12.95,FRAUD
XOSOP.COM,ROK,655,16,16,0,0,1,1,0,0,2,2,1,46.84,7,2,20.72,20.72,LEGIT
GCUXVRO.NET,CO,672,16,16,0,0,1,0,0,0,1,3,0,-9,6,0,12.95,12.95,LEGIT
SZLQHYHY.COM,LM,127,10,10,0,0,0,1,1,0,1,3,0,14.992,26,0,59.4,59.4,LEGIT
XOSOP.COM,ROK,655,21,21,0,0,1,0,0,0,1,0,1,17.936,16,0,10.36,10.36,LEGIT
VUHZRNB.COM,",O",634,16,16,1,0,1,1,1,0,1,3,0,42.856,10,0,38.85,38.85,LEGIT
TMA.COM,LM,128,9,9,0,0,1,1,1,0,1,2,0,10.12,9,3,12.95,12.95,LEGIT
VUHZRNB.COM,LM,128,15,15,1,0,0,0,0,0,1,3,0,12.448,22,1,12.95,12.95,LEGIT
WJZ.RR.COM,KR,104,16,16,0,0,1,1,1,0,1,3,1,62.912,23,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,116,19,19,1,0,1,1,0,0,1,3,1,12.312,7,1,38.85,38.85,LEGIT
UGGLH.COM,KR,116,18,18,0,0,0,0,0,0,1,3,0,-24.336,7,1,38.85,38.85,LEGIT
QZUOLQTLLL.COM,MO,685,11,11,0,0,1,1,1,0,1,2,0,23.904,23,0,38.85,38.85,LEGIT
XOSOP.COM,KR,110,0,0,1,0,0,0,0,0,1,1,1,39.808,19,0,11.01,11.01,LEGIT
TMA.COM,PO,614,7,7,0,0,0,1,1,0,1,3,0,-10.56,17,0,38.85,38.85,LEGIT
XOSOP.COM,MO,685,12,12,0,0,1,0,0,0,2,3,0,9.864,9,3,10.36,10.36,LEGIT
VSCXYSJU.COM,CO,672,18,18,0,0,0,1,0,0,1,3,0,-15.584,22,0,38.85,38.85,LEGIT
TMA.COM,KR,105,9,9,0,0,1,0,0,0,1,3,0,-13.68,14,0,38.85,38.85,LEGIT
TCN.COM,BO,308,11,11,0,0,1,0,0,0,2,3,0,24.096,18,0,12.95,12.95,LEGIT
TMA.COM,KR,102,17,17,1,0,1,1,0,0,1,3,0,-0.568,6,4,12.95,12.95,LEGIT
PGSEQQPW.NET,KR,104,16,16,0,0,1,0,0,0,1,3,0,-1.576,8,2,38.85,38.85,LEGIT
RRRRGFMCPVG.COM,K,683,16,16,0,0,0,0,0,0,1,3,1,17.936,19,0,38.85,38.85,LEGIT
TCN.COM,IO,664,5,5,0,0,0,1,0,0,1,2,0,-42.872,15,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,MO,685,15,15,0,0,1,1,1,0,1,3,0,-58.976,9,0,38.85,38.85,LEGIT
TMA.COM,MO,685,13,13,0,0,1,0,1,0,1,3,0,16.096,23,1,12.95,12.95,LEGIT
XOSOP.COM,",O",634,20,20,0,0,0,1,0,0,1,3,1,48.832,19,4,38.85,38.85,LEGIT
VUHZRNB.COM,CO,672,18,18,0,1,0,0,0,0,1,3,0,48.616,23,0,12.95,12.95,LEGIT
TMA.COM,MV,369,14,14,0,0,1,1,1,0,1,2,1,40.4,9,0,12.95,12.95,LEGIT
TCN.COM,PO,614,14,14,0,0,1,0,0,0,2,3,0,-66.488,12,0,12.95,12.95,LEGIT
ACYTF.COM,ROI,386,11,11,0,0,1,1,0,0,2,3,0,9.528,8,0,10.36,10.36,LEGIT
VUHZRNB.COM,MO,685,15,15,0,0,0,1,1,0,1,3,0,-17.616,17,0,12.95,12.95,LEGIT
BWT.NET,VO,601,8,8,0,0,1,1,0,0,2,2,0,-9.656,7,0,38.85,38.85,LEGIT
BWFGHIJ.NET,KR,112,20,20,0,0,0,1,1,0,1,3,0,-48.752,8,0,38.85,38.85,LEGIT
EDOOYI.COM,MO,685,13,13,0,0,0,1,1,0,1,3,0,-48.792,22,0,38.85,38.85,LEGIT
VUHZRNB.COM,AO,675,22,22,0,0,1,1,1,0,1,4,0,-17.016,12,0,0,0,LEGIT
TMA.COM,",O",634,13,13,0,0,1,0,0,0,1,0,0,-51.72,7,0,12.95,12.95,LEGIT
SIAVW.EDU,ROA,385,18,19,0,0,0,1,1,0,1,3,0,46.632,17,0,38.85,38.85,LEGIT
CQP.RR.COM,MO,685,16,16,1,0,1,1,1,0,1,3,0,7.568,16,1,12.95,12.95,LEGIT
RUASGLAKEWRYBQ.COM,KR,104,19,19,0,0,0,1,1,0,1,2,0,3.064,26,0,12.95,12.95,LEGIT
LKQKPBY.ORG,NNO,603,14,14,0,0,1,1,1,0,1,0,0,6.152,9,9,25.9,25.9,LEGIT
CUBWEAKVDDJZCA.COM,VO,601,11,11,0,0,0,0,0,0,1,3,1,30.576,10,0,31.08,31.08,LEGIT
HVQJDXBHR.COM,PO,614,14,14,0,0,0,1,1,0,1,2,1,3.856,14,0,38.85,38.85,LEGIT
NEKSXUK.NET,BO,308,9,9,0,0,1,1,1,0,1,2,0,-10.008,11,4,10.36,10.36,LEGIT
XOSOP.COM,LO,398,6,6,0,0,1,0,0,0,1,2,1,13.824,10,0,10.36,10.36,LEGIT
TMA.COM,MO,685,13,13,0,0,1,0,0,0,1,3,1,-11.536,9,4,10.36,10.36,LEGIT
JSQCGLT.ORG,TO,625,5,5,0,0,0,0,0,0,1,3,0,16.92,21,0,10.36,10.36,LEGIT
XOSOP.COM,RONO,362,18,18,0,0,0,1,1,0,1,3,0,-17.832,20,2,38.85,38.85,LEGIT
QGFALMCP.RR.COM,MO,685,12,12,0,0,1,0,1,0,2,3,0,-1.048,8,2,25.9,25.9,LEGIT
UUSWHPZJXPN.COM,AR,649,13,13,0,0,0,1,1,0,1,2,0,-15.44,29,0,38.85,38.85,LEGIT
TCN.COM,MV,369,23,23,0,0,1,1,1,0,2,3,1,4.712,6,0,38.85,38.85,LEGIT
TMA.COM,AR,649,21,21,0,0,1,1,0,0,1,2,1,26.96,17,0,38.85,38.85,LEGIT
VUHZRNB.COM,UO,432,16,16,1,0,0,0,0,0,1,3,1,-24.2,18,0,12.95,12.95,LEGIT
VUHZRNB.COM,LO,398,9,9,0,0,1,0,1,0,1,0,0,-3.832,22,4,12.95,12.95,LEGIT
FSSNQHNE.CO,MV,369,17,17,0,0,1,1,0,0,1,3,1,30.088,10,4,12.95,12.95,LEGIT
RJXCAS.COM,MV,369,10,10,0,0,0,0,1,0,1,3,1,17.184,7,1,49.95,49.95,LEGIT
XOSOP.COM,ROK,655,13,13,0,0,0,1,0,0,1,2,0,8.376,18,0,36.26,36.26,LEGIT
FDAVDVGP.COM,KAO,688,11,11,0,0,1,0,0,0,2,1,0,16.016,9,9,12.95,12.95,LEGIT
HPQF.COM,MV,369,23,23,0,0,1,1,1,0,2,3,0,-44.744,6,0,38.85,38.85,LEGIT
PZBQHSTPBCJMG.NET,MO,685,21,21,0,0,0,0,0,0,1,0,0,25.352,23,0,25.9,25.9,LEGIT
BRZWCURTY.NET,VO,601,18,18,0,0,1,1,1,0,1,0,1,-41.904,9,3,11.01,11.01,LEGIT
XOSOP.COM,PO,614,13,14,0,0,0,1,0,0,1,0,0,7.248,25,0,38.85,38.85,LEGIT
TMA.COM,KR,103,17,17,0,0,1,1,1,0,1,2,0,52.472,18,1,12.95,12.95,LEGIT
BWT.NET,NAO,166,22,22,0,0,1,0,0,0,3,3,0,36.752,10,0,12.95,12.95,LEGIT
IGODLG.COM,AO,675,15,15,0,0,1,0,0,0,1,3,1,24.864,10,0,25.9,25.9,LEGIT
TCN.COM,NAO,166,14,14,0,0,0,0,0,0,1,3,1,34.352,25,0,38.85,38.85,LEGIT
TMA.COM,NAO,166,10,10,0,0,1,1,1,0,2,3,1,-27.088,9,9,38.85,38.85,LEGIT
XZXDQOGHY.NET,PO,614,17,17,0,0,1,0,0,0,1,2,1,28.928,8,1,31.08,31.08,LEGIT
VUHZRNB.COM,BO,308,21,21,0,0,0,1,0,0,1,3,1,46.808,22,0,12.95,12.95,LEGIT
TMA.COM,LM,127,15,15,0,0,0,1,0,0,1,2,0,18.984,17,4,25.9,25.9,FRAUD
XZXDQOGHY.NET,PO,614,13,13,0,0,1,0,0,0,2,2,1,19.064,12,0,12.95,12.95,LEGIT
BB.COM,KR,114,19,19,0,0,1,1,1,0,1,3,0,-0.12,20,0,38.85,38.85,LEGIT
XOSOP.COM,CR,428,9,9,0,0,0,1,1,0,1,0,0,0.12,8,0,49.95,49.95,LEGIT
XZXDQOGHY.NET,MO,685,13,13,1,0,1,0,1,0,2,3,1,-3.232,11,0,12.95,12.95,LEGIT
XVSYFAV.COM,VO,600,21,21,0,0,0,0,0,0,1,2,1,14.328,24,0,49.95,49.95,LEGIT
FS.COM,PO,614,15,15,0,0,0,1,0,0,1,0,1,37.272,13,0,31.08,31.08,LEGIT
BWT.NET,NAO,166,9,9,0,0,0,1,0,0,1,3,0,22.312,16,0,49.95,49.95,LEGIT
DVRL.COM,KR,107,11,11,1,0,1,0,0,0,1,2,0,21.984,10,2,25.9,25.9,LEGIT
BWFGHIJ.NET,KR,116,18,18,0,0,0,1,0,0,1,0,0,-6.304,19,1,38.85,38.85,LEGIT
UGGLH.COM,YO,151,14,14,0,0,1,1,0,0,4,3,0,-0.96,8,0,12.95,12.95,LEGIT
XZXDQOGHY.NET,MO,685,21,21,0,0,0,0,1,0,1,3,0,34.16,24,6,31.08,31.08,LEGIT
TMA.COM,NAO,166,20,20,0,0,1,0,0,0,1,4,0,-43.24,9,9,12.95,12.95,LEGIT
VUHZRNB.COM,VO,600,13,13,1,0,0,1,1,1,1,4,1,13.2,8,0,25.9,25.9,LEGIT
XOSOP.COM,IO,664,0,0,0,0,1,1,0,0,2,0,1,25.448,9,0,49.95,49.95,LEGIT
XOSOP.COM,MO,685,13,13,0,0,0,1,0,0,2,3,1,43.768,8,0,12.95,12.95,LEGIT
TCN.COM,NAO,166,16,16,1,0,1,0,0,0,1,3,0,22.152,8,1,31.08,31.08,LEGIT
ZUB.NET,ROT,420,12,12,0,0,0,0,1,0,1,3,0,-14.84,18,0,59.4,59.4,LEGIT
VUHZRNB.COM,VO,600,11,11,0,0,1,1,1,0,1,0,1,-0.544,20,0,31.08,31.08,LEGIT
ZRGJCWRI.COM,UO,432,21,21,0,0,1,0,0,0,1,2,0,-66.024,8,0,38.85,38.85,LEGIT
HKKFWP.CUNY,ROK,655,12,12,1,0,0,1,1,0,1,0,0,-41.8,7,0,38.85,38.85,LEGIT
VUHZRNB.COM,KR,113,11,11,0,0,1,0,0,0,2,2,1,35.216,10,3,38.85,38.85,LEGIT
BSMDOVLAATOOYXIL.NET,CR,428,15,15,0,0,1,0,1,1,4,0,0,6.768,6,0,12.95,12.95,LEGIT
XOSOP.COM,VO,602,20,20,0,0,0,0,0,0,2,3,0,20.024,38,16,38.85,38.85,LEGIT
BWFGHIJ.NET,KR,113,14,14,1,0,1,0,0,0,1,2,0,-38.816,9,1,12.95,12.95,LEGIT
